participant_type,participant_id,model_name,encoding_type,maze_size,maze_shape,maze_file,timestamp,json_file,solve_success,solve_moves,solve_time,recognize_success,recognized_shape,generate_success,generate_shape,edit_distance,trial_num
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_10.npy,,,True,,,False,,False,,,3.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_10.npy,,,True,,,False,,False,,,2.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_10.npy,,,True,,,False,,False,,,0.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_10.npy,,,True,,,False,,False,,,1.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_11.npy,,,True,,,False,,False,,,4.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_11.npy,,,True,,,False,,False,,,3.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_11.npy,,,True,,,False,,False,,,2.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_11.npy,,,True,,,False,,False,,,0.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_11.npy,,,True,,,False,,False,,,1.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_5.npy,,,True,,,False,,False,,,4.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_5.npy,,,True,,,False,,False,,,3.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_5.npy,,,True,,,False,,False,,,2.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_5.npy,,,True,,,False,,False,,,0.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_5.npy,,,True,,,False,,False,,,1.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_8.npy,,,True,,,False,,False,,,4.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_8.npy,,,True,,,False,,False,,,3.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_8.npy,,,True,,,False,,False,,,2.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_8.npy,,,True,,,False,,False,,,0.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_8.npy,,,True,,,False,,False,,,1.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_20.npy,,,False,,,False,,False,,,4.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_20.npy,,,True,,,False,,False,,,3.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_20.npy,,,True,,,False,,False,,,2.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_20.npy,,,True,,,False,,False,,,0.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_20.npy,,,True,,,False,,False,,,1.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_21.npy,,,True,,,False,,False,,,4.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_21.npy,,,True,,,False,,False,,,3.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_21.npy,,,True,,,False,,False,,,2.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_21.npy,,,True,,,False,,False,,,0.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_21.npy,,,True,,,False,,False,,,1.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_9.npy,,,True,,,False,,False,,,4.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_9.npy,,,False,,,False,,False,,,3.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_9.npy,,,True,,,False,,False,,,2.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_9.npy,,,True,,,False,,False,,,0.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_9.npy,,,True,,,False,,False,,,1.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_23.npy,,,True,,,False,,False,,,4.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_23.npy,,,True,,,False,,False,,,3.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_23.npy,,,True,,,False,,False,,,2.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_23.npy,,,True,,,False,,False,,,0.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_23.npy,,,True,,,False,,False,,,1.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_22.npy,,,True,,,False,,False,,,4.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_22.npy,,,True,,,False,,False,,,3.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_22.npy,,,True,,,False,,False,,,2.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_22.npy,,,True,,,False,,False,,,0.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_22.npy,,,True,,,False,,False,,,1.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_26.npy,,,True,,,False,,False,,,4.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_26.npy,,,True,,,False,,False,,,3.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_26.npy,,,True,,,False,,False,,,2.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_26.npy,,,True,,,False,,False,,,0.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_26.npy,,,True,,,False,,False,,,1.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_27.npy,,,True,,,False,,False,,,4.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_27.npy,,,True,,,False,,False,,,3.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_27.npy,,,True,,,False,,False,,,2.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_27.npy,,,True,,,False,,False,,,0.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_27.npy,,,True,,,False,,False,,,1.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_25.npy,,,False,,,False,,False,,,4.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_25.npy,,,False,,,False,,False,,,3.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_25.npy,,,False,,,False,,False,,,2.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_25.npy,,,False,,,False,,False,,,0.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_25.npy,,,False,,,False,,False,,,1.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_19.npy,,,True,,,False,,False,,,4.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_19.npy,,,True,,,False,,False,,,3.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_19.npy,,,True,,,False,,False,,,2.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_19.npy,,,True,,,False,,False,,,0.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_19.npy,,,True,,,False,,False,,,1.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_18.npy,,,True,,,False,,False,,,4.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_18.npy,,,True,,,False,,False,,,3.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_18.npy,,,True,,,False,,False,,,2.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_18.npy,,,True,,,False,,False,,,0.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_18.npy,,,True,,,False,,False,,,1.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_24.npy,,,True,,,False,,False,,,4.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_24.npy,,,True,,,False,,False,,,3.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_24.npy,,,True,,,False,,False,,,2.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_24.npy,,,True,,,False,,False,,,0.0
llm,claude-4-opus_coord_list,claude-4-opus,coord_list,7x7,C,7x7_C_24.npy,,,True,,,False,,False,,,1.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,29.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,False,,,False,,False,,,15.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,False,,,False,,False,,,14.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,28.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,16.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,17.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,False,,,False,,False,,,13.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,False,,,False,,False,,,12.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,10.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,11.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,9.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,False,,,False,,False,,,8.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,5.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,False,,,False,,False,,,4.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,False,,,False,,False,,,6.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,7.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,False,,,False,,False,,,3.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,2.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,0.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,False,,,False,,False,,,1.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,20.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,False,,,False,,False,,,21.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,23.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,22.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,26.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,False,,,False,,False,,,27.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,25.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,False,,,False,,False,,,19.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,False,,,False,,False,,,18.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_0.npy,,,True,,,False,,False,,,24.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,29.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,15.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,14.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,True,,False,,,28.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,16.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,17.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,13.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,False,,,False,,False,,,12.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,10.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,False,,,False,,False,,,11.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,9.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,8.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,5.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,4.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,False,,,False,,False,,,6.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,7.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,3.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,2.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,False,,,False,,False,,,0.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,False,,,False,,False,,,1.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,False,,,False,,False,,,20.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,False,,,False,,False,,,21.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,False,,,False,,False,,,23.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,False,,,False,,False,,,22.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,26.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,False,,,False,,False,,,27.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,False,,,False,,False,,,25.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,19.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,18.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_1.npy,,,True,,,False,,False,,,24.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,29.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,False,,,False,,False,,,15.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,14.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,False,,,False,,False,,,28.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,16.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,17.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,13.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,12.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,10.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,False,,,False,,False,,,11.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,False,,,False,,False,,,9.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,8.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,5.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,False,,,False,,False,,,4.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,False,,,False,,False,,,6.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,7.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,3.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,2.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,0.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,1.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,False,,,False,,False,,,20.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,21.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,23.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,22.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,False,,,False,,False,,,26.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,27.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,25.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,19.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,False,,,False,,False,,,18.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_3.npy,,,True,,,False,,False,,,24.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,29.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,15.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,14.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,True,,False,,,28.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,16.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,17.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,13.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,12.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,10.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,11.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,9.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,8.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,5.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,False,,,False,,False,,,4.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,6.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,7.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,3.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,2.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,0.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,False,,,False,,False,,,1.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,20.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,False,,,False,,False,,,21.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,23.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,False,,,False,,False,,,22.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,26.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,27.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,25.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,19.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,True,,,False,,False,,,18.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_2.npy,,,False,,,False,,False,,,24.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,29.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,15.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,14.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,28.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,16.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,False,,,False,,False,,,17.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,13.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,12.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,10.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,11.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,False,,,False,,False,,,9.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,8.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,5.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,4.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,6.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,7.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,3.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,2.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,0.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,False,,,False,,False,,,1.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,20.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,21.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,23.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,22.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,26.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,False,,,False,,False,,,27.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,25.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,19.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,False,,,False,,False,,,18.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,square,5x5_square_4.npy,,,True,,,False,,False,,,24.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,True,,,False,,False,,,29.0
